Zip code,Type of Property,Price (€),Bedrooms,Living area (m²),Furnished,How many fireplaces?,Terrace,Terrace surface (m²),Garden,Garden surface (m²),Surface of the plot (m²),Number of frontages,Swimming pool,Kitchen type scale,Building condition scale,Region
2880,1,395000,3.0,200.0,0,0.0,1.0,18.028500959166895,0.0,0.0,399.0,2.0,0,1.0,3.0,3.0
1410,0,265000,2.0,80.0,0,1.0,1.0,16.0,0.0,0.0,2757.377881205674,2.0,0,1.0,1.0,1.0
7870,1,215000,3.0,230.0,0,0.0,0.0,0.0,0.0,0.0,657.0,2.976151101053181,0,0.0,2.0,1.0
9280,1,399000,3.0,236.0,0,0.0,1.0,20.0,0.0,0.0,2757.377881205674,4.0,0,1.0,3.0,3.0
9280,0,399000,3.0,236.0,0,0.0,1.0,20.0,0.0,0.0,2757.377881205674,4.0,0,1.0,3.0,3.0
1500,0,339000,2.0,95.0,0,0.0,1.0,18.028500959166895,1.0,160.0,2757.377881205674,2.0,0,1.0,4.0,3.0
4400,1,160000,1.0,165.0,0,0.0,0.0,0.0,0.0,0.0,2757.377881205674,2.976151101053181,0,0.9500049014802471,3.382284797718767,1.0
4020,0,100000,1.0,61.0,0,0.0,0.0,0.0,0.0,0.0,2757.377881205674,2.976151101053181,0,1.0,3.382284797718767,1.0
4400,0,160000,1.0,165.0,0,0.0,0.0,0.0,0.0,0.0,2757.377881205674,2.976151101053181,0,0.9500049014802471,3.382284797718767,1.0
9051,0,435000,2.0,126.0,0,0.0,1.0,19.0,0.0,0.0,2757.377881205674,4.0,0,1.0,5.0,3.0
9051,0,355000,3.0,101.0,0,0.0,1.0,13.0,0.0,0.0,2757.377881205674,4.0,0,1.0,5.0,3.0
9051,0,320000,2.0,83.0,0,0.0,1.0,15.0,0.0,0.0,2757.377881205674,4.0,0,1.0,5.0,3.0
9051,0,310000,2.0,90.0,0,0.0,1.0,11.0,0.0,0.0,2757.377881205674,4.0,0,1.0,5.0,3.0
9051,0,400000,3.0,111.0,0,0.0,1.0,27.0,0.0,0.0,2757.377881205674,4.0,0,1.0,5.0,3.0
9051,0,320000,2.0,90.0,0,0.0,1.0,11.0,0.0,0.0,2757.377881205674,4.0,0,1.0,5.0,3.0
9051,0,280000,2.0,73.0,0,0.0,1.0,14.0,0.0,0.0,2757.377881205674,4.0,0,1.0,5.0,3.0
2930,1,879000,3.0,185.0,0,0.0,0.0,0.0,1.0,402.07499802011563,787.0,4.0,0,0.9500049014802471,4.0,3.0
9051,0,255000,1.0,60.0,0,0.0,1.0,10.0,0.0,0.0,2757.377881205674,4.0,0,1.0,5.0,3.0
9051,0,385000,3.0,104.0,0,0.0,1.0,26.0,0.0,0.0,2757.377881205674,4.0,0,1.0,5.0,3.0
2500,1,595000,6.0,340.0,0,0.0,1.0,18.028500959166895,1.0,70.0,196.0,2.0,0,0.9500049014802471,1.0,3.0
1150,1,1050000,5.0,280.0,0,0.0,1.0,20.0,0.0,0.0,540.0,4.0,0,1.0,3.0,2.0
4217,1,275000,3.0,170.0,0,0.0,0.0,0.0,0.0,0.0,4480.0,4.0,0,1.0,3.0,1.0
8470,1,329000,4.0,231.0,0,0.0,1.0,18.028500959166895,1.0,402.07499802011563,675.0,2.976151101053181,0,1.0,5.0,3.0
2150,0,205000,2.0,95.0,0,0.0,1.0,18.028500959166895,0.0,0.0,2757.377881205674,2.0,0,1.0,3.382284797718767,3.0
2150,0,195000,2.0,87.0,0,0.0,1.0,18.028500959166895,0.0,0.0,2757.377881205674,2.0,0,1.0,3.382284797718767,3.0
9960,1,312000,3.0,190.0,0,0.0,1.0,18.028500959166895,0.0,0.0,362.0,3.0,0,1.0,3.382284797718767,3.0
9000,0,348000,2.0,98.0,0,0.0,1.0,18.028500959166895,0.0,0.0,2757.377881205674,4.0,0,1.0,3.382284797718767,3.0
9900,0,213700,2.0,97.0,0,0.0,0.0,0.0,1.0,402.07499802011563,2757.377881205674,2.0,0,0.9500049014802471,3.382284797718767,3.0
4020,0,395000,3.0,190.0,0,0.0,1.0,4.0,0.0,0.0,2757.377881205674,2.976151101053181,0,1.0,3.0,1.0
1780,0,335000,2.0,72.0,0,0.0,1.0,15.0,1.0,337.0,2757.377881205674,2.0,0,1.0,3.382284797718767,3.0
1320,1,595000,4.0,218.0,0,0.0,1.0,25.0,1.0,400.0,556.0,4.0,0,1.0,3.0,1.0
1650,1,395000,4.0,221.0,0,0.0,0.0,0.0,0.0,0.0,250.0,2.0,0,1.0,3.0,3.0
1651,1,395000,4.0,221.0,0,0.0,0.0,0.0,0.0,0.0,250.0,2.0,0,1.0,3.0,3.0
1348,0,374000,2.0,150.0,0,0.0,1.0,8.0,1.0,80.0,2757.377881205674,4.0,0,1.0,5.0,1.0
9402,1,219000,4.0,195.0,0,0.0,1.0,30.0,1.0,150.0,370.0,2.0,0,0.0,3.382284797718767,3.0
1070,0,219000,3.0,100.0,0,0.0,0.0,0.0,0.0,0.0,2757.377881205674,2.0,0,1.0,3.382284797718767,2.0
8620,0,575000,3.0,216.0,0,0.0,1.0,18.028500959166895,0.0,0.0,2757.377881205674,2.0,0,1.0,3.382284797718767,3.0
7034,1,308704,3.0,140.0,0,0.0,1.0,18.028500959166895,1.0,402.07499802011563,300.0,3.0,0,1.0,5.0,1.0
3320,1,310000,3.0,265.0,0,0.0,0.0,0.0,0.0,0.0,2757.377881205674,2.976151101053181,0,0.9500049014802471,3.382284797718767,3.0
8710,1,343923,3.0,155.0,0,0.0,1.0,18.028500959166895,0.0,0.0,328.0,3.0,0,0.9500049014802471,3.0,3.0
8370,1,175000,4.0,70.0,1,0.0,0.0,0.0,0.0,0.0,2757.377881205674,2.976151101053181,0,1.0,1.0,3.0
8531,1,439000,3.0,236.0,0,0.0,0.0,0.0,0.0,0.0,741.0,4.0,0,1.0,3.0,3.0
3581,1,250000,5.0,196.0,0,0.0,1.0,18.028500959166895,0.0,0.0,206.0,3.0,0,1.0,1.0,3.0
3900,1,445000,3.0,260.0,0,0.0,1.0,18.028500959166895,0.0,0.0,616.0,3.0,0,0.9500049014802471,3.0,3.0
1348,0,235000,1.0,54.0,0,0.0,1.0,18.028500959166895,0.0,0.0,2757.377881205674,2.976151101053181,0,1.0,3.0,1.0
9470,0,289000,2.0,110.0,0,0.0,1.0,7.0,0.0,0.0,2757.377881205674,2.0,0,1.0,5.0,3.0
6200,1,175000,5.0,235.0,0,0.0,0.0,0.0,1.0,300.0,300.0,2.0,0,1.0,2.0,1.0
8200,1,649000,4.0,231.0,0,0.0,1.0,30.0,1.0,350.0,656.0,4.0,0,0.9500049014802471,3.0,3.0
9052,1,650000,3.0,205.0,0,1.0,1.0,18.028500959166895,0.0,0.0,1610.0,4.0,0,1.0,3.382284797718767,3.0
6700,1,665000,5.0,197.0,0,1.0,1.0,18.028500959166895,0.0,0.0,1630.0,3.0,0,1.0,5.0,1.0
2020,1,825000,4.0,229.0,0,0.0,1.0,40.0,1.0,120.0,215.0,2.0,0,1.0,5.0,3.0
6820,0,313900,2.0,108.0,0,0.0,1.0,30.0,0.0,0.0,2757.377881205674,3.0,0,1.0,5.0,1.0
9420,0,319000,3.0,161.0,0,0.0,1.0,26.0,0.0,0.0,2757.377881205674,2.0,0,1.0,5.0,3.0
3000,0,754928,3.0,161.0,0,0.0,1.0,32.0,0.0,0.0,2757.377881205674,2.976151101053181,0,1.0,5.0,3.0
7100,1,419000,3.0,150.0,0,0.0,1.0,18.028500959166895,0.0,0.0,1974.0,3.0,1,1.0,5.0,1.0
8020,1,459000,4.0,258.0,0,0.0,1.0,18.028500959166895,1.0,402.07499802011563,1163.0,4.0,0,1.0,3.0,3.0
1040,1,689000,4.0,264.0,0,0.0,0.0,0.0,0.0,0.0,196.0,2.976151101053181,0,0.9500049014802471,3.0,2.0
4420,0,199000,3.0,95.0,0,0.0,1.0,8.0,0.0,0.0,2757.377881205674,2.0,0,1.0,3.0,1.0
8700,1,819000,5.0,388.0,0,0.0,1.0,18.028500959166895,1.0,402.07499802011563,1288.0,4.0,0,1.0,5.0,3.0
6500,1,350000,2.0,220.0,0,0.0,1.0,18.028500959166895,0.0,0.0,2757.377881205674,3.0,0,1.0,5.0,1.0
1970,1,670000,4.0,231.0,0,0.0,1.0,20.0,1.0,30.0,162.0,2.0,0,1.0,5.0,3.0
9170,1,395000,3.0,171.0,0,0.0,1.0,18.028500959166895,1.0,402.07499802011563,510.0,4.0,0,1.0,3.0,3.0
1830,1,398000,4.0,130.0,0,0.0,0.0,0.0,0.0,0.0,2757.377881205674,4.0,0,1.0,3.382284797718767,3.0
7034,1,271040,3.0,123.0,0,0.0,1.0,18.028500959166895,1.0,402.07499802011563,250.0,3.0,0,1.0,5.0,1.0
1170,1,650000,3.0,175.0,0,0.0,1.0,10.0,1.0,100.0,235.0,3.0,0,1.0,3.0,2.0
1090,1,695000,5.0,270.0,0,0.0,1.0,18.028500959166895,1.0,60.0,192.0,2.0,0,1.0,2.0,2.0
8510,1,219900,4.0,155.0,0,0.0,0.0,0.0,1.0,402.07499802011563,288.0,3.0,0,1.0,2.0,3.0
5060,1,149500,2.0,94.0,0,0.0,0.0,0.0,1.0,36.0,2757.377881205674,4.0,0,1.0,2.0,1.0
7911,1,280000,3.0,160.0,0,0.0,1.0,18.028500959166895,1.0,402.07499802011563,512.0,2.976151101053181,0,0.9500049014802471,3.382284797718767,1.0
9600,0,187500,1.0,73.0,0,0.0,1.0,18.028500959166895,0.0,0.0,2757.377881205674,2.0,0,1.0,5.0,3.0
6000,0,189000,2.0,135.0,0,0.0,1.0,35.0,1.0,35.0,2757.377881205674,2.0,0,1.0,5.0,1.0
3128,1,409000,2.0,192.0,0,0.0,0.0,0.0,1.0,402.07499802011563,1480.0,4.0,0,1.0,3.0,3.0
8430,0,330000,2.0,90.0,1,0.0,1.0,18.028500959166895,0.0,0.0,2757.377881205674,2.976151101053181,0,1.0,3.0,3.0
5100,1,365000,2.0,120.0,0,2.0,1.0,10.0,1.0,402.07499802011563,908.0,4.0,0,1.0,4.0,1.0
9990,1,478500,2.0,175.0,0,0.0,0.0,0.0,1.0,402.07499802011563,5414.0,2.976151101053181,0,1.0,1.0,3.0
9000,1,511500,4.0,200.0,0,0.0,1.0,12.0,0.0,0.0,40.0,2.0,0,1.0,5.0,3.0
4623,0,300000,2.0,110.0,0,0.0,1.0,25.0,1.0,20.0,2757.377881205674,2.0,0,1.0,5.0,1.0
9420,1,525000,3.0,140.0,0,0.0,1.0,30.0,0.0,0.0,1441.0,4.0,0,1.0,3.0,3.0
9870,1,578000,3.0,238.0,0,0.0,0.0,0.0,1.0,402.07499802011563,1522.0,4.0,0,1.0,3.0,3.0
1731,1,699000,5.0,248.0,0,0.0,1.0,18.028500959166895,0.0,0.0,791.0,4.0,1,1.0,5.0,3.0
9300,1,699000,5.0,269.0,0,0.0,1.0,9.0,0.0,0.0,99.0,2.0,0,1.0,5.0,3.0
4000,0,199000,3.0,112.0,0,0.0,1.0,7.0,0.0,0.0,2757.377881205674,2.0,0,0.0,1.0,1.0
4420,0,249000,2.0,90.0,0,0.0,1.0,18.028500959166895,0.0,0.0,2757.377881205674,3.0,0,1.0,5.0,1.0
1457,1,400000,6.0,280.0,0,0.0,1.0,25.0,1.0,400.0,621.0,3.0,0,0.9500049014802471,1.0,1.0
8200,1,615000,3.0,193.0,0,0.0,1.0,18.028500959166895,0.0,0.0,551.0,2.976151101053181,0,0.9500049014802471,5.0,3.0
4180,1,99000,3.0,300.0,0,0.0,0.0,0.0,0.0,0.0,99.0,3.0,0,0.9500049014802471,2.0,1.0
4102,1,129000,6.0,160.0,0,0.0,1.0,10.0,0.0,0.0,90.0,2.976151101053181,0,0.9500049014802471,2.0,1.0
4210,1,179000,3.0,105.0,0,0.0,0.0,0.0,0.0,0.0,250.0,2.0,0,0.9500049014802471,3.382284797718767,1.0
4000,1,249000,4.0,180.0,0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,0,0.9500049014802471,3.382284797718767,1.0
1390,1,275000,3.0,110.0,0,0.0,1.0,15.0,0.0,0.0,120.0,2.976151101053181,0,1.0,3.0,1.0
6860,1,290000,5.0,312.0,0,0.0,0.0,0.0,1.0,402.07499802011563,567.0,2.0,0,0.0,2.0,1.0
7802,1,290000,3.0,140.0,0,0.0,1.0,18.028500959166895,0.0,0.0,678.0,4.0,0,0.9500049014802471,3.382284797718767,1.0
5100,1,380000,3.0,175.0,0,0.0,1.0,20.0,1.0,402.07499802011563,149.0,2.0,0,1.0,3.0,1.0
1060,1,849000,5.0,350.0,0,0.0,0.0,0.0,0.0,0.0,130.0,2.0,0,1.0,3.0,2.0
1420,0,495000,3.0,162.0,0,0.0,0.0,0.0,1.0,450.0,2757.377881205674,3.0,0,0.9500049014802471,3.382284797718767,1.0
2940,1,328000,3.0,132.0,0,0.0,0.0,0.0,1.0,402.07499802011563,175.0,3.0,0,1.0,3.0,3.0
1180,0,449000,3.0,114.0,0,0.0,1.0,8.0,1.0,25.0,2757.377881205674,3.0,0,1.0,5.0,2.0
1140,0,365000,2.0,80.0,0,0.0,1.0,10.0,0.0,0.0,2757.377881205674,2.0,0,1.0,5.0,2.0
6200,1,115000,3.0,84.0,0,0.0,0.0,0.0,0.0,0.0,2757.377881205674,2.0,0,0.0,2.0,1.0
9160,1,745000,3.0,260.0,0,0.0,0.0,0.0,1.0,402.07499802011563,540.0,4.0,1,1.0,5.0,3.0
9000,1,229000,1.0,30.0,0,0.0,0.0,0.0,0.0,0.0,2757.377881205674,2.976151101053181,0,0.9500049014802471,3.382284797718767,3.0
9220,1,249900,1.0,167.0,0,0.0,0.0,0.0,1.0,402.07499802011563,191.0,4.0,0,0.9500049014802471,3.0,3.0
9160,1,299900,4.0,145.0,0,0.0,0.0,0.0,1.0,402.07499802011563,90.0,2.0,0,0.9500049014802471,3.0,3.0
9160,1,449000,3.0,340.0,0,1.0,1.0,18.028500959166895,1.0,402.07499802011563,200.0,2.0,0,1.0,3.0,3.0
3970,1,249000,3.0,187.0,0,0.0,0.0,0.0,1.0,402.07499802011563,230.0,3.0,0,0.9500049014802471,3.0,3.0
8000,0,249000,3.0,107.0,0,0.0,0.0,0.0,0.0,0.0,2757.377881205674,2.0,0,1.0,3.382284797718767,3.0
8460,1,485000,5.0,256.0,0,1.0,0.0,0.0,1.0,402.07499802011563,522.0,4.0,0,1.0,3.0,3.0
8211,0,145000,3.0,115.0,0,0.0,0.0,0.0,0.0,0.0,2757.377881205674,2.0,0,0.9500049014802471,3.382284797718767,3.0
8400,1,319000,3.0,121.0,0,0.0,0.0,0.0,1.0,26.0,85.0,2.0,0,1.0,3.0,3.0
8800,1,349000,3.0,176.0,0,0.0,0.0,0.0,1.0,402.07499802011563,1081.0,2.976151101053181,0,1.0,3.0,3.0
4520,1,350000,2.0,117.0,0,0.0,1.0,18.028500959166895,0.0,0.0,1897.0,4.0,0,0.9500049014802471,3.0,1.0
1450,1,379000,4.0,324.0,0,0.0,1.0,18.028500959166895,1.0,402.07499802011563,1358.0,2.976151101053181,0,1.0,1.0,1.0
4500,1,380000,5.0,180.0,0,0.0,1.0,18.028500959166895,0.0,0.0,112.0,2.0,0,0.9500049014802471,3.0,1.0
5030,1,395000,5.0,207.0,0,0.0,1.0,18.028500959166895,1.0,614.0,614.0,2.976151101053181,0,1.0,3.0,1.0
8500,1,399000,5.0,285.0,0,0.0,1.0,18.028500959166895,1.0,402.07499802011563,236.0,2.976151101053181,0,1.0,1.0,3.0
8860,1,399000,3.0,240.0,0,0.0,1.0,18.028500959166895,1.0,402.07499802011563,1116.0,2.976151101053181,0,1.0,1.0,3.0
8700,1,445000,3.0,199.0,0,0.0,1.0,18.028500959166895,1.0,402.07499802011563,582.0,2.976151101053181,0,1.0,5.0,3.0
8820,1,445000,3.0,186.0,1,0.0,1.0,18.028500959166895,1.0,402.07499802011563,2482.0,2.976151101053181,0,1.0,3.0,3.0
8790,1,449000,3.0,218.0,0,0.0,1.0,18.028500959166895,1.0,402.07499802011563,665.0,2.976151101053181,0,1.0,3.0,3.0
6980,1,469000,3.0,278.0,0,0.0,1.0,18.028500959166895,0.0,0.0,1063.0,2.976151101053181,0,1.0,3.0,1.0
8500,1,469000,4.0,252.0,0,0.0,1.0,18.028500959166895,0.0,0.0,202.0,2.976151101053181,0,1.0,5.0,3.0
8370,1,475000,3.0,185.0,0,0.0,1.0,18.028500959166895,0.0,0.0,496.0,2.976151101053181,0,1.0,3.0,3.0
8530,1,490500,5.0,240.0,0,0.0,0.0,0.0,0.0,0.0,2757.377881205674,4.0,0,1.0,5.0,3.0
8370,1,525000,5.0,290.0,0,0.0,1.0,20.0,1.0,600.0,737.0,2.976151101053181,0,1.0,3.0,3.0
1770,1,539000,3.0,285.0,0,0.0,1.0,25.0,1.0,600.0,1520.0,2.976151101053181,0,1.0,5.0,3.0
8420,0,119000,2.0,48.0,1,0.0,0.0,0.0,0.0,0.0,2757.377881205674,2.0,0,1.0,3.0,3.0
9000,1,350000,3.0,147.0,0,0.0,1.0,33.0,1.0,90.0,220.0,2.0,0,1.0,3.0,3.0
8930,1,239000,3.0,158.0,0,0.0,0.0,0.0,1.0,100.0,178.0,2.976151101053181,0,0.9500049014802471,3.382284797718767,3.0
1601,1,329000,3.0,144.0,0,0.0,0.0,0.0,0.0,0.0,175.0,2.0,0,0.9500049014802471,3.382284797718767,3.0
6750,0,165000,2.0,65.0,0,0.0,0.0,0.0,0.0,0.0,2757.377881205674,2.976151101053181,0,1.0,3.0,1.0
2610,1,399000,3.0,150.0,0,0.0,0.0,0.0,0.0,0.0,2757.377881205674,2.0,0,1.0,3.0,3.0
2520,1,225000,2.0,100.0,0,0.0,1.0,14.0,0.0,0.0,220.0,2.0,0,0.9500049014802471,1.0,3.0
1950,1,695000,4.0,259.0,0,0.0,1.0,42.0,1.0,62.0,173.0,2.0,0,1.0,5.0,3.0
8501,1,475000,4.0,173.0,0,0.0,0.0,0.0,0.0,0.0,829.0,4.0,0,1.0,5.0,3.0
8420,0,99000,1.0,23.0,0,0.0,1.0,18.028500959166895,1.0,402.07499802011563,2757.377881205674,2.976151101053181,0,1.0,3.0,3.0
9700,1,465000,5.0,352.0,0,0.0,0.0,0.0,0.0,0.0,1728.0,2.976151101053181,0,1.0,3.0,3.0
8560,1,430000,4.0,183.0,0,0.0,1.0,18.028500959166895,0.0,0.0,589.0,4.0,0,1.0,5.0,3.0
5000,0,169000,1.0,75.0,0,0.0,0.0,0.0,0.0,0.0,2757.377881205674,2.976151101053181,0,1.0,5.0,1.0
7972,1,115000,1.0,125.0,0,0.0,0.0,0.0,0.0,0.0,800.0,2.0,0,0.0,2.0,1.0
1180,0,698000,4.0,233.0,0,0.0,1.0,10.0,0.0,0.0,2757.377881205674,2.0,0,1.0,3.0,2.0
2020,0,195000,2.0,83.0,0,0.0,1.0,9.0,0.0,0.0,2757.377881205674,2.976151101053181,0,1.0,3.0,3.0
9100,1,199500,2.0,94.0,0,0.0,1.0,15.0,0.0,0.0,70.0,2.0,0,0.0,2.0,3.0
6060,1,70000,2.0,90.0,0,0.0,0.0,0.0,0.0,0.0,560.0,2.976151101053181,0,1.0,3.382284797718767,1.0
5000,0,425000,2.0,103.0,0,0.0,0.0,0.0,0.0,0.0,2757.377881205674,4.0,0,1.0,3.0,1.0
8860,1,559000,3.0,240.0,0,0.0,1.0,18.028500959166895,1.0,402.07499802011563,1116.0,2.976151101053181,0,1.0,1.0,3.0
9700,1,565000,4.0,445.0,0,0.0,0.0,0.0,0.0,0.0,1107.0,4.0,0,0.9500049014802471,3.382284797718767,3.0
9170,1,569000,4.0,234.0,0,0.0,1.0,24.0,1.0,450.0,731.0,2.976151101053181,0,1.0,3.0,3.0
9420,1,569000,4.0,250.0,0,0.0,1.0,38.0,1.0,402.07499802011563,1560.0,2.976151101053181,0,1.0,3.0,3.0
9420,1,595000,4.0,325.0,0,0.0,1.0,18.028500959166895,1.0,402.07499802011563,685.0,2.976151101053181,1,1.0,3.0,3.0
9420,1,615000,3.0,215.0,0,0.0,1.0,35.0,1.0,402.07499802011563,2244.0,2.976151101053181,0,1.0,3.0,3.0
8500,1,625000,3.0,250.0,0,0.0,1.0,18.028500959166895,0.0,0.0,1630.0,2.976151101053181,0,1.0,3.0,3.0
8530,1,625000,3.0,250.0,0,0.0,1.0,18.028500959166895,0.0,0.0,1630.0,2.976151101053181,0,1.0,3.0,3.0
8970,1,625000,5.0,308.0,0,0.0,1.0,9.0,1.0,402.07499802011563,1739.0,2.976151101053181,0,1.0,3.0,3.0
8200,1,645000,4.0,360.0,0,0.0,0.0,0.0,1.0,402.07499802011563,1460.0,2.976151101053181,0,1.0,3.0,3.0
1020,1,699000,3.0,350.0,0,0.0,0.0,0.0,0.0,0.0,141.0,2.0,0,1.0,1.0,2.0
1070,1,700000,4.0,395.0,0,0.0,1.0,24.0,1.0,113.0,244.0,2.0,0,1.0,5.0,2.0
9070,1,749000,4.0,278.0,0,0.0,1.0,18.028500959166895,0.0,0.0,947.0,4.0,0,1.0,3.382284797718767,3.0
9070,1,749000,4.0,278.0,0,0.0,0.0,0.0,0.0,0.0,947.0,4.0,0,1.0,3.382284797718767,3.0
1030,1,767000,4.0,236.0,0,0.0,0.0,0.0,1.0,45.0,2757.377881205674,2.0,0,1.0,5.0,2.0
9230,1,775000,3.0,285.0,0,0.0,1.0,18.028500959166895,1.0,402.07499802011563,1178.0,2.976151101053181,1,1.0,3.0,3.0
9990,1,779000,5.0,256.0,0,0.0,1.0,18.028500959166895,1.0,402.07499802011563,1153.0,2.976151101053181,1,1.0,5.0,3.0
1933,1,790000,5.0,266.0,0,0.0,1.0,11.0,0.0,0.0,648.0,4.0,0,0.9500049014802471,3.382284797718767,3.0
8377,1,825000,4.0,279.0,0,0.0,1.0,18.028500959166895,0.0,0.0,899.0,2.976151101053181,0,1.0,5.0,3.0
5100,1,410000,6.0,256.0,0,0.0,0.0,0.0,1.0,402.07499802011563,2042.0,2.976151101053181,0,1.0,2.0,1.0
1030,0,205000,1.0,50.0,0,0.0,0.0,0.0,0.0,0.0,2757.377881205674,2.976151101053181,0,0.9500049014802471,3.382284797718767,2.0
3200,0,337900,2.0,101.0,0,0.0,1.0,8.0,0.0,0.0,2757.377881205674,4.0,0,1.0,3.382284797718767,3.0
3200,0,378300,2.0,92.0,0,0.0,1.0,17.0,1.0,171.0,2757.377881205674,4.0,0,1.0,3.382284797718767,3.0
3200,0,374700,2.0,89.0,0,0.0,1.0,24.0,1.0,119.0,2757.377881205674,4.0,0,1.0,3.382284797718767,3.0
2430,1,230000,2.0,151.0,0,0.0,1.0,19.0,1.0,402.07499802011563,2757.377881205674,3.0,0,1.0,3.0,3.0
4100,0,219000,4.0,118.0,0,0.0,0.0,0.0,0.0,0.0,2757.377881205674,2.0,0,0.9500049014802471,3.382284797718767,1.0
9170,1,425000,5.0,234.0,0,0.0,1.0,31.0,1.0,402.07499802011563,823.0,4.0,0,1.0,3.0,3.0
7090,1,659850,4.0,309.0,0,0.0,1.0,27.0,1.0,180.0,466.0,3.0,0,1.0,3.382284797718767,1.0
7090,1,587250,4.0,265.0,0,0.0,1.0,27.0,1.0,180.0,466.0,3.0,0,0.9500049014802471,3.382284797718767,1.0
7090,1,483300,4.0,202.0,0,0.0,1.0,27.0,1.0,180.0,466.0,3.0,0,0.9500049014802471,3.382284797718767,1.0
1460,1,659850,4.0,309.0,0,0.0,1.0,27.0,1.0,180.0,466.0,3.0,0,1.0,3.382284797718767,1.0
7090,1,560850,4.0,249.0,0,0.0,1.0,27.0,1.0,180.0,466.0,3.0,0,0.9500049014802471,3.382284797718767,1.0
1460,1,560850,4.0,249.0,0,0.0,1.0,27.0,1.0,180.0,466.0,3.0,0,0.9500049014802471,3.382284797718767,1.0
1460,1,587250,4.0,265.0,0,0.0,1.0,27.0,1.0,180.0,466.0,3.0,0,0.9500049014802471,3.382284797718767,1.0
1460,1,483300,4.0,202.0,0,0.0,1.0,27.0,1.0,180.0,466.0,3.0,0,0.9500049014802471,3.382284797718767,1.0
1861,1,419000,3.0,188.0,0,0.0,1.0,40.0,0.0,0.0,786.0,3.0,0,0.9500049014802471,3.382284797718767,3.0
4340,0,275000,3.0,139.0,0,0.0,1.0,9.0,0.0,0.0,2757.377881205674,2.976151101053181,0,1.0,3.382284797718767,1.0
6200,1,450000,5.0,342.0,0,0.0,0.0,0.0,0.0,0.0,350.0,2.0,0,0.9500049014802471,3.382284797718767,1.0
4430,0,229000,2.0,97.0,0,0.0,1.0,5.0,0.0,0.0,2757.377881205674,2.0,0,0.0,3.382284797718767,1.0
8200,1,899000,4.0,360.0,0,0.0,0.0,0.0,1.0,402.07499802011563,2497.0,2.976151101053181,0,1.0,3.0,3.0
1180,1,995000,6.0,449.0,0,0.0,0.0,0.0,0.0,0.0,92.0,2.0,0,1.0,5.0,2.0
4020,0,105000,1.0,35.0,0,0.0,1.0,4.0,0.0,0.0,2757.377881205674,2.0,0,1.0,3.0,1.0
4020,0,109000,1.0,39.0,0,0.0,0.0,0.0,0.0,0.0,2757.377881205674,2.0,0,1.0,3.0,1.0
1030,0,110000,1.0,32.0,0,0.0,0.0,0.0,0.0,0.0,2757.377881205674,2.0,0,1.0,3.0,2.0
8900,0,114000,1.0,45.0,0,0.0,0.0,0.0,0.0,0.0,2757.377881205674,2.0,0,1.0,3.0,3.0
1390,0,120000,1.0,48.0,0,0.0,0.0,0.0,0.0,0.0,2757.377881205674,2.0,0,1.0,3.382284797718767,1.0
1000,0,149000,1.0,35.0,0,0.0,0.0,0.0,0.0,0.0,2757.377881205674,2.0,0,1.0,2.0,2.0
4000,0,159000,2.0,65.0,0,0.0,0.0,0.0,0.0,0.0,2757.377881205674,3.0,0,1.0,5.0,1.0
4450,1,279000,4.0,169.0,0,0.0,0.0,0.0,0.0,0.0,268.0,2.976151101053181,0,1.0,3.0,1.0
1780,1,765000,4.0,300.0,0,0.0,0.0,0.0,1.0,402.07499802011563,919.0,4.0,0,1.0,2.0,3.0
4610,1,315000,3.0,131.0,0,0.0,0.0,0.0,1.0,550.0,750.0,4.0,0,1.0,3.0,1.0
7502,1,239000,2.0,135.0,0,0.0,1.0,18.028500959166895,1.0,402.07499802011563,600.0,4.0,0,1.0,3.382284797718767,1.0
3000,0,208000,1.0,17.0,0,0.0,0.0,0.0,0.0,0.0,2757.377881205674,2.0,0,0.9500049014802471,3.382284797718767,3.0
3000,0,199000,1.0,15.0,0,0.0,0.0,0.0,0.0,0.0,2757.377881205674,2.0,0,0.9500049014802471,3.382284797718767,3.0
2340,1,475000,4.0,274.0,0,0.0,0.0,0.0,0.0,0.0,700.0,2.0,0,0.9500049014802471,3.0,3.0
2300,1,430800,3.0,220.0,0,0.0,0.0,0.0,0.0,0.0,324.0,3.0,0,0.9500049014802471,3.382284797718767,3.0
8520,1,350000,4.0,228.0,0,0.0,0.0,0.0,0.0,0.0,349.0,1.0,0,0.9500049014802471,3.0,3.0
1420,1,495000,3.0,162.0,0,0.0,0.0,0.0,1.0,450.0,450.0,3.0,0,0.9500049014802471,3.382284797718767,1.0
5520,0,97500,1.0,56.0,0,0.0,0.0,0.0,0.0,0.0,2757.377881205674,2.976151101053181,0,1.0,5.0,1.0
4000,0,225000,2.0,70.0,0,0.0,0.0,0.0,0.0,0.0,2757.377881205674,2.976151101053181,0,0.9500049014802471,3.382284797718767,1.0
6700,0,147500,1.0,52.0,0,0.0,0.0,0.0,0.0,0.0,2757.377881205674,2.0,0,0.9500049014802471,1.0,1.0
6700,0,150500,1.0,50.0,0,0.0,0.0,0.0,0.0,0.0,2757.377881205674,2.976151101053181,0,0.9500049014802471,1.0,1.0
6700,0,152000,1.0,50.0,0,0.0,0.0,0.0,0.0,0.0,2757.377881205674,2.976151101053181,0,0.9500049014802471,3.0,1.0
